City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Raudeberg,NO,2021-12-15 18:26:58,61.9875,5.1352,47.19,85,63,10.0
291,Chicama,PE,2021-12-15 18:26:59,-7.8447,-79.1469,70.34,62,48,11.27
292,Hami,CN,2021-12-15 18:26:59,42.8,93.45,21.79,46,13,8.03
293,Galesong,ID,2021-12-15 18:27:00,-5.3166,119.3661,78.82,84,98,2.28
294,Orel-Izumrud,RU,2021-12-15 18:27:01,43.4583,39.9244,51.82,62,75,2.24
295,Luangwa,ZM,2021-12-15 18:27:01,-15.6167,30.4167,76.89,69,50,5.39
296,Novoagansk,RU,2021-12-15 18:27:02,61.9449,76.6625,1.92,99,96,1.52
297,Bonavista,CA,2021-12-15 18:27:02,48.6499,-53.1147,26.11,88,100,36.01
298,Alvorada,BR,2021-12-15 18:27:03,-12.48,-49.1247,79.59,76,100,6.82
299,Qui Nhon,VN,2021-12-15 18:25:48,13.7667,109.2333,72.19,91,15,5.97
300,Kristiansund,NO,2021-12-15 18:27:04,63.1115,7.732,44.65,87,75,21.85
301,Nikolskoye,RU,2021-12-15 18:27:06,59.7035,30.7861,36.88,98,100,11.07
302,Viedma,AR,2021-12-15 18:27:06,-40.8135,-62.9967,83.52,24,49,10.56
303,Yuza,JP,2021-12-15 18:27:07,39.0,139.9167,40.93,91,94,4.88
304,Shilka,RU,2021-12-15 18:27:07,51.85,116.0333,-18.51,96,19,0.89
305,Awjilah,LY,2021-12-15 18:27:08,29.1081,21.2869,59.45,59,89,3.67
306,Cristalina,BR,2021-12-15 18:27:09,-16.7686,-47.6136,67.59,84,98,6.2
307,Porangatu,BR,2021-12-15 18:27:09,-13.4408,-49.1486,80.89,76,99,4.76
308,Taunggyi,MM,2021-12-15 18:27:10,20.7833,97.0333,50.09,83,6,0.81
309,Lypova Dolyna,UA,2021-12-15 18:27:10,50.5643,33.7979,30.24,92,54,5.23
310,Faanui,PF,2021-12-15 18:27:10,-16.4833,-151.75,80.78,76,24,13.94
311,Cap Malheureux,MU,2021-12-15 18:27:11,-19.9842,57.6142,76.46,76,11,5.01
312,Pitimbu,BR,2021-12-15 18:27:11,-7.4706,-34.8086,88.39,69,100,12.12
313,Pringsewu,ID,2021-12-15 18:27:12,-5.3582,104.9744,74.97,95,99,4.52
314,Lithgow,AU,2021-12-15 18:27:12,-33.4833,150.15,55.83,87,96,3.56
315,Torbay,CA,2021-12-15 18:27:12,47.6666,-52.7314,25.57,84,90,29.93
316,Kavieng,PG,2021-12-15 18:27:13,-2.5744,150.7967,83.17,75,100,12.35
317,Quatre Cocos,MU,2021-12-15 18:27:13,-20.2078,57.7625,76.08,75,34,16.46
318,Muros,ES,2021-12-15 18:27:14,42.7762,-9.0603,55.83,88,3,1.12
319,Wolfenbuttel,DE,2021-12-15 18:27:14,52.1667,10.55,49.66,79,90,1.99
320,Bose,IT,2021-12-15 18:27:15,45.4612,8.0137,42.94,82,65,1.39
321,Hanamaki,JP,2021-12-15 18:27:15,39.3833,141.1167,33.04,85,7,1.61
322,Zapresic,HR,2021-12-15 18:27:16,45.8564,15.8078,41.79,94,99,2.68
323,Mahebourg,MU,2021-12-15 18:27:16,-20.4081,57.7,76.24,88,40,4.61
324,Akyab,MM,2021-12-15 18:27:17,20.15,92.9,69.6,76,66,8.79
325,Damaturu,NG,2021-12-15 18:27:18,11.747,11.9608,74.89,23,26,10.8
326,Horni Plana,CZ,2021-12-15 18:27:19,48.7674,14.0326,36.52,99,96,5.01
327,Omsukchan,RU,2021-12-15 18:27:19,62.5333,155.8,-19.19,98,100,4.12
328,Katobu,ID,2021-12-15 18:27:20,-4.9408,122.5276,76.14,92,100,1.14
329,Saint Anthony,US,2021-12-15 18:27:20,45.0205,-93.218,54.14,94,90,1.99
330,Hobyo,SO,2021-12-15 18:27:21,5.3505,48.5268,78.37,78,75,16.2
331,Sabla,NG,2021-12-15 18:27:21,12.7525,4.7077,77.41,12,54,10.69
332,Karratha,AU,2021-12-15 18:27:22,-20.7377,116.8463,79.29,69,0,13.8
333,Banda Aceh,ID,2021-12-15 18:27:22,5.5577,95.3222,78.8,86,20,9.44
334,Airai,TL,2021-12-15 18:27:23,-8.9266,125.4092,60.78,78,40,1.86
335,Ballina,AU,2021-12-15 18:27:23,-28.8667,153.5667,62.78,99,53,1.14
336,Ariquemes,BR,2021-12-15 18:27:24,-9.9133,-63.0408,82.67,84,81,0.69
337,Hervey Bay,AU,2021-12-15 18:27:24,-25.2986,152.8535,69.04,87,0,1.01
338,Ous,RU,2021-12-15 18:27:25,60.9058,61.5186,6.55,97,72,2.19
339,San Andres,CO,2021-12-15 18:27:25,12.5847,-81.7006,86.02,74,20,12.66
340,Ginir,ET,2021-12-15 18:27:25,7.1333,40.7,58.73,64,71,1.92
341,Forestville,US,2021-12-15 18:27:26,38.8451,-76.875,58.86,64,40,4.61
342,Agadir,MA,2021-12-15 18:27:26,30.4202,-9.5982,64.85,52,100,6.98
343,Hamilton,US,2021-12-15 18:27:18,39.1834,-84.5333,63.91,36,90,1.99
344,Kitgum,UG,2021-12-15 18:27:27,3.2783,32.8867,82.18,38,97,5.57
345,Rincon,US,2021-12-15 18:27:27,32.296,-81.2354,71.56,61,75,9.22
346,Lumphat,KH,2021-12-15 18:27:28,13.4878,106.9816,71.69,85,9,5.06
347,Chernyshevskiy,RU,2021-12-15 18:27:28,63.0128,112.4714,-15.48,87,99,10.27
348,Isangel,VU,2021-12-15 18:27:29,-19.55,169.2667,69.91,88,20,0.0
349,Sao Joao Da Barra,BR,2021-12-15 18:27:29,-21.6403,-41.0511,84.29,86,80,20.15
350,Salinopolis,BR,2021-12-15 18:27:30,-0.6136,-47.3561,82.85,79,89,12.55
351,Te Anau,NZ,2021-12-15 18:27:30,-45.4167,167.7167,52.79,93,100,2.39
352,Mecca,SA,2021-12-15 18:27:31,21.4267,39.8261,75.65,69,82,3.96
353,Saint-Francois,FR,2021-12-15 18:27:31,46.4154,3.9054,36.68,98,90,4.61
354,Pauini,BR,2021-12-15 18:27:32,-7.7136,-66.9764,88.07,62,100,1.28
355,Yazd,IR,2021-12-15 18:27:32,31.8972,54.3675,46.51,39,75,4.61
356,Marsh Harbour,BS,2021-12-15 18:27:33,26.5412,-77.0636,75.88,70,73,24.56
357,Korla,CN,2021-12-15 18:27:33,41.7597,86.1469,24.64,66,2,4.76
358,Shenjiamen,CN,2021-12-15 18:27:34,29.9576,122.298,59.77,99,100,6.31
359,Port Elizabeth,ZA,2021-12-15 18:26:15,-33.918,25.5701,66.09,77,0,19.57
360,Beihai,CN,2021-12-15 18:27:35,21.4833,109.1,68.29,94,26,8.52
361,Sitka,US,2021-12-15 18:27:35,57.0531,-135.33,22.89,86,1,3.44
362,Severo-Kurilsk,RU,2021-12-15 18:27:36,50.6789,156.125,26.28,66,92,16.28
363,Puerto Escondido,MX,2021-12-15 18:27:37,15.85,-97.0667,86.2,45,0,6.31
364,Kayes,ML,2021-12-15 18:27:37,14.0,-11.0,90.81,11,100,2.77
365,Jonkoping,SE,2021-12-15 18:27:38,57.7814,14.1562,47.39,100,90,16.11
366,Golyshmanovo,RU,2021-12-15 18:27:38,56.3979,68.3728,16.2,96,95,9.15
367,Suez,EG,2021-12-15 18:27:39,29.9737,32.5263,57.79,46,0,6.8
368,Guerrero Negro,MX,2021-12-15 18:24:32,27.9769,-114.0611,63.72,60,100,16.73
369,Saldanha,ZA,2021-12-15 18:27:40,-33.0117,17.9442,61.65,75,17,22.68
370,Imst,AT,2021-12-15 18:27:40,47.2684,10.6698,25.57,89,79,5.39
371,Den Helder,NL,2021-12-15 18:27:41,52.9599,4.7593,51.94,89,4,8.99
372,Damara,CF,2021-12-15 18:27:41,4.9608,18.7035,80.02,28,93,0.6
373,Diego De Almagro,CL,2021-12-15 18:27:42,-26.3667,-70.05,82.44,15,0,16.04
374,Ayagoz,KZ,2021-12-15 18:27:42,47.9714,80.4392,11.95,89,100,11.92
375,Acajutla,SV,2021-12-15 18:27:43,13.5928,-89.8275,95.34,48,0,5.82
376,Ohangaron,UZ,2021-12-15 18:27:43,40.9064,69.6383,35.74,84,72,1.16
377,Buraydah,SA,2021-12-15 18:27:44,26.326,43.975,63.05,16,100,7.99
378,Opuwo,NA,2021-12-15 18:27:44,-18.0607,13.84,81.0,22,47,16.93
379,Poum,NC,2021-12-15 18:27:44,-20.2333,164.0167,78.17,54,51,6.02
380,Guisa,CU,2021-12-15 18:27:46,20.255,-76.5386,84.51,44,9,10.6
381,Vao,NC,2021-12-15 18:27:47,-22.6667,167.4833,75.09,67,11,8.52
382,Mus,TR,2021-12-15 18:27:47,39.0,41.75,36.21,52,72,4.36
383,Amilly,FR,2021-12-15 18:27:48,47.9728,2.7719,44.06,93,60,6.49
384,Uddevalla,SE,2021-12-15 18:27:28,58.3478,11.9424,47.14,98,100,11.01
385,Biltine,TD,2021-12-15 18:27:48,14.5333,20.9167,81.84,21,2,10.07
386,Kaoma,ZM,2021-12-15 18:27:49,-14.7833,24.8,66.99,88,90,5.44
387,Palafrugell,ES,2021-12-15 18:27:50,41.9174,3.1631,54.36,53,13,4.05
388,Vernon,CA,2021-12-15 18:24:46,50.2581,-119.2691,31.3,78,100,2.3
389,Agua Dulce,MX,2021-12-15 18:27:50,18.1333,-94.1333,74.98,73,43,8.41
390,Swan Hill,AU,2021-12-15 18:27:51,-35.3378,143.5544,57.09,66,0,8.12
391,Geraldton,AU,2021-12-15 18:27:52,-28.7667,114.6,64.81,82,90,6.91
392,Raga,SS,2021-12-15 18:27:52,8.4596,25.678,82.13,23,100,4.21
393,Limbazi,LV,2021-12-15 18:27:52,57.5129,24.7194,37.04,98,100,11.97
394,Fairbanks,US,2021-12-15 18:27:53,64.8378,-147.7164,-27.4,55,40,0.0
395,Weinan,CN,2021-12-15 18:27:53,34.5036,109.5089,31.69,57,94,5.48
396,Deputatskiy,RU,2021-12-15 18:27:54,69.3,139.9,-21.28,94,99,3.29
397,Cockburn Town,TC,2021-12-15 18:27:55,21.4612,-71.1419,82.36,61,40,17.27
398,Rakaia,NZ,2021-12-15 18:27:55,-43.75,172.0167,53.73,81,100,7.0
399,Ilo,PE,2021-12-15 18:27:56,-17.6394,-71.3375,72.46,56,0,13.8
400,Bitonto,IT,2021-12-15 18:27:56,41.1108,16.6894,53.62,56,20,10.36
401,Vila Velha,BR,2021-12-15 18:27:57,-20.3297,-40.2925,82.35,83,75,15.01
402,Kurilsk,RU,2021-12-15 18:27:57,45.2333,147.8833,31.05,79,87,11.59
403,Paita,PE,2021-12-15 18:27:57,-5.0892,-81.1144,79.36,74,96,11.41
404,Tavares,US,2021-12-15 18:27:58,28.8042,-81.7256,79.34,74,20,4.0
405,Manama,BH,2021-12-15 18:23:37,26.2154,50.5832,72.34,71,0,4.61
406,Guanica,PR,2021-12-15 18:27:59,17.9716,-66.908,84.33,77,4,17.02
407,Trenggalek,ID,2021-12-15 18:28:00,-8.05,111.7167,76.35,92,100,2.71
408,Mogadishu,SO,2021-12-15 18:28:00,2.0371,45.3438,79.39,80,34,17.63
409,Olga,RU,2021-12-15 18:28:00,43.7444,135.2892,24.42,58,70,4.83
410,Abbeville,FR,2021-12-15 18:27:50,50.1,1.8333,49.68,85,100,3.06
411,Kisangani,CD,2021-12-15 18:28:01,0.5167,25.2,73.54,93,100,2.42
412,Bima,ID,2021-12-15 18:28:02,-8.4667,118.7167,77.77,91,50,1.25
413,Telbang,PH,2021-12-15 18:28:03,16.1722,120.0592,75.56,70,59,10.38
414,Kununurra,AU,2021-12-15 18:28:04,-15.7667,128.7333,84.18,89,21,9.22
415,Kedrovyy,RU,2021-12-15 18:28:04,56.1667,91.8167,3.61,91,99,6.82
416,Kirakira,SB,2021-12-15 18:28:05,-10.4544,161.9205,79.41,86,100,5.91
417,Hammerfest,NO,2021-12-15 18:23:59,70.6634,23.6821,33.53,86,75,4.61
418,Kollo,NE,2021-12-15 18:28:06,13.3043,2.339,84.63,11,99,10.22
419,Maralal,KE,2021-12-15 18:28:06,1.0968,36.698,60.08,85,100,8.39
420,Warrnambool,AU,2021-12-15 18:28:07,-38.3833,142.4833,53.82,84,19,5.91
421,Lida,BY,2021-12-15 18:28:07,53.8833,25.2997,34.21,97,100,11.03
422,Chuy,UY,2021-12-15 18:28:08,-33.6971,-53.4616,72.28,70,95,9.42
423,Paamiut,GL,2021-12-15 18:28:08,61.994,-49.6678,20.37,89,100,6.93
424,Karaidel,RU,2021-12-15 18:28:09,55.8337,56.9069,22.86,94,100,9.53
425,Penha,BR,2021-12-15 18:28:09,-26.7694,-48.6458,83.71,83,75,6.91
426,Tabou,CI,2021-12-15 18:28:10,4.423,-7.3528,81.1,80,96,6.04
427,Nioro,GM,2021-12-15 18:28:10,13.35,-15.75,90.61,11,100,5.32
428,Payo,ID,2021-12-15 18:28:11,-3.7508,103.6372,72.9,97,100,2.17
429,Andujar,ES,2021-12-15 18:28:12,38.0392,-4.0508,59.0,42,44,1.83
430,Tuy Hoa,VN,2021-12-15 18:24:28,13.0833,109.3,72.48,93,71,4.03
431,Sayansk,RU,2021-12-15 18:28:12,54.1088,102.1648,-16.42,100,40,3.13
432,Kloulklubed,PW,2021-12-15 18:28:13,7.0419,134.2556,81.1,77,76,13.96
433,Burnie,AU,2021-12-15 18:28:14,-41.0667,145.9167,52.88,76,17,9.48
434,Basmat,IN,2021-12-15 18:28:15,19.3167,77.1667,67.42,49,86,6.73
435,Pandan Niog,PH,2021-12-15 18:28:15,6.2282,120.5631,82.13,80,100,20.11
436,Nara,JP,2021-12-15 18:28:16,34.6851,135.8049,49.28,76,13,2.95
437,Terrace,CA,2021-12-15 18:25:26,54.5163,-128.6035,19.42,79,75,17.27
438,Hailun,CN,2021-12-15 18:28:17,47.45,126.9333,-13.32,87,69,6.13
439,Cody,US,2021-12-15 18:28:17,44.5263,-109.0565,27.41,77,90,10.36
440,Tommot,RU,2021-12-15 18:28:18,58.9564,126.2925,-18.0,88,100,10.76
441,Faya,SA,2021-12-15 18:28:19,18.3851,42.4509,51.91,52,45,0.92
442,Itapirapua,BR,2021-12-15 18:28:19,-15.8233,-50.6133,78.46,79,100,4.09
443,Eydhafushi,MV,2021-12-15 18:28:20,5.1033,73.0708,81.09,79,75,18.34
444,Quelimane,MZ,2021-12-15 18:28:20,-17.8786,36.8883,82.35,78,40,10.36
445,Griffin,US,2021-12-15 18:27:27,33.2468,-84.2641,59.14,57,90,3.44
446,Erenhot,CN,2021-12-15 18:28:21,43.6475,111.9767,9.41,76,63,13.35
447,Caravelas,BR,2021-12-15 18:28:22,-17.7125,-39.2481,82.76,66,100,9.71
448,Chara,RU,2021-12-15 18:28:22,56.9064,118.2631,-31.41,82,90,1.5
449,Beyneu,KZ,2021-12-15 18:28:22,45.3167,55.2,36.75,66,81,23.15
450,Tocopilla,CL,2021-12-15 18:28:23,-22.092,-70.1979,71.49,67,76,9.44
451,Luderitz,NA,2021-12-15 18:28:23,-26.6481,15.1594,65.16,64,56,27.27
452,Bodaybo,RU,2021-12-15 18:28:24,57.8506,114.1933,-15.59,97,100,1.74
453,Vanavara,RU,2021-12-15 18:28:25,60.34,102.2797,-12.3,92,100,9.53
454,Mandal,IN,2021-12-15 18:28:25,25.45,74.5667,60.78,60,0,2.98
455,Belmonte,BR,2021-12-15 18:28:26,-15.8631,-38.8828,82.9,70,77,8.41
456,Broken Hill,AU,2021-12-15 18:28:27,-31.95,141.4333,62.31,55,31,8.05
457,Bontang,ID,2021-12-15 18:28:27,0.1333,117.5,78.28,84,84,2.64
458,Alofi,NU,2021-12-15 18:28:28,-19.0595,-169.9187,75.09,94,31,3.44
459,Gornorechenskiy,RU,2021-12-15 18:28:28,44.2624,135.1133,14.86,83,63,3.53
460,Arrifes,PT,2021-12-15 18:28:29,37.7667,-25.7,62.24,72,20,3.44
461,Palimbang,PH,2021-12-15 18:28:29,6.2106,124.1894,79.45,82,100,6.53
462,Nkhata Bay,MW,2021-12-15 18:28:30,-11.6066,34.2907,81.16,57,64,3.62
463,Oussouye,SN,2021-12-15 18:28:30,12.485,-16.5469,86.18,34,98,10.33
464,Aripuana,BR,2021-12-15 18:28:31,-9.1667,-60.6333,83.8,77,100,2.28
465,Bilma,NE,2021-12-15 18:28:32,18.6853,12.9164,65.75,20,58,10.8
466,Galle,LK,2021-12-15 18:28:32,6.0367,80.217,76.84,86,98,5.19
467,Jalu,LY,2021-12-15 18:28:33,29.0331,21.5482,57.79,63,98,5.14
468,Kurchum,KZ,2021-12-15 18:28:33,48.5722,83.6542,6.48,95,100,4.18
469,Washington,US,2021-12-15 18:28:34,47.5001,-120.5015,29.73,80,100,2.68
470,Aswan,EG,2021-12-15 18:28:35,24.0934,32.907,61.99,32,33,13.24
471,Hibbing,US,2021-12-15 18:28:35,47.4272,-92.9377,41.4,69,100,6.64
472,Balykshi,KZ,2021-12-15 18:28:35,47.0667,51.8667,28.4,86,100,24.61
473,Gazanjyk,TM,2021-12-15 18:28:36,39.2446,55.5154,38.5,49,1,21.34
474,Katsuura,JP,2021-12-15 18:28:36,35.1333,140.3,46.51,56,0,4.94
475,Warrington,GB,2021-12-15 18:28:36,53.3925,-2.5802,51.67,91,20,3.44
476,Beloha,MG,2021-12-15 18:28:38,-25.1667,45.05,76.33,74,11,4.56
477,Pangkalanbuun,ID,2021-12-15 18:28:39,-2.6833,111.6167,74.71,98,99,2.64
478,Sola,VU,2021-12-15 18:28:40,-13.8833,167.55,77.67,100,90,0.0
479,Edson,CA,2021-12-15 18:25:03,53.5835,-116.4356,-12.86,76,1,3.44
480,Iskateley,RU,2021-12-15 18:28:41,67.6803,53.1512,22.59,95,100,11.25
481,Nishihara,JP,2021-12-15 18:28:42,26.1842,127.7558,67.28,73,20,5.75
482,Ashtabula,US,2021-12-15 18:28:42,41.7001,-80.7665,53.76,66,90,16.11
483,Ouallam,NE,2021-12-15 18:28:42,14.3188,2.0866,79.63,10,83,10.8
484,Mayumba,GA,2021-12-15 18:28:43,-3.432,10.6554,79.05,88,87,3.47
485,San Borja,BO,2021-12-15 18:28:44,-14.8167,-66.85,84.15,78,82,3.58
486,Maniitsoq,GL,2021-12-15 18:28:45,65.4167,-52.9,22.51,91,100,1.99
487,Ipixuna,BR,2021-12-15 18:28:45,-1.7625,-48.8043,76.95,74,99,5.37
488,Victoria Point,AU,2021-12-15 18:28:46,-27.5833,153.3,68.95,93,8,3.96
489,San Vicente,AR,2021-12-15 18:28:46,-26.6167,-54.1333,87.62,45,60,4.43
490,Santa Vitoria Do Palmar,BR,2021-12-15 18:28:46,-33.5189,-53.3681,71.42,74,94,9.06
491,La Tuque,CA,2021-12-15 18:28:47,47.4334,-72.7824,16.05,79,100,0.0
492,Santa Maria,BR,2021-12-15 18:28:47,-29.6842,-53.8069,74.5,83,90,2.3
493,Vera Cruz,BR,2021-12-15 18:24:36,-12.6333,-41.0333,80.4,62,100,1.77
494,Altay,CN,2021-12-15 18:28:48,47.8667,88.1167,-2.33,64,28,6.35
495,Wanning,CN,2021-12-15 18:28:49,18.8003,110.3967,73.33,87,95,5.73
496,Narsaq,GL,2021-12-15 18:28:49,60.9167,-46.05,26.82,79,100,6.53
497,Westport,US,2021-12-15 18:26:56,41.1415,-73.3579,54.25,66,1,1.01
498,Meulaboh,ID,2021-12-15 18:28:51,4.1363,96.1285,77.61,88,79,3.91
499,The Valley,AI,2021-12-15 18:28:51,18.217,-63.0578,84.06,74,20,16.11
500,Mount Isa,AU,2021-12-15 18:28:51,-20.7333,139.5,80.37,61,56,1.14
501,Pochutla,MX,2021-12-15 18:28:52,15.7432,-96.4661,89.82,35,4,7.83
502,Gold Coast,AU,2021-12-15 18:28:52,-28.0,153.4333,67.15,91,24,1.01
503,Wad Madani,SD,2021-12-15 18:28:53,14.4012,33.5199,81.77,23,7,11.21
504,Aguada De Pasajeros,CU,2021-12-15 18:28:53,22.385,-80.8508,82.54,41,6,15.12
505,Necochea,AR,2021-12-15 18:28:54,-38.5473,-58.7368,74.03,51,81,16.2
506,Batticaloa,LK,2021-12-15 18:28:54,7.7102,81.6924,77.97,81,100,3.27
507,Nathdwara,IN,2021-12-15 18:28:55,24.9333,73.8167,59.45,53,0,4.47
508,Rocha,UY,2021-12-15 18:28:55,-34.4833,-54.3333,76.41,64,97,7.45
509,Alyangula,AU,2021-12-15 18:28:56,-13.8483,136.4192,84.07,79,8,5.75
510,Srednekolymsk,RU,2021-12-15 18:28:57,67.45,153.6833,-24.34,99,98,4.43
511,Benguela,AO,2021-12-15 18:28:57,-12.5763,13.4055,78.55,78,55,7.09
512,Puerto Del Rosario,ES,2021-12-15 18:28:57,28.5004,-13.8627,65.95,52,40,0.0
513,Sosnovka,RU,2021-12-15 18:28:58,56.255,51.2842,23.0,96,98,6.78
514,Chabahar,IR,2021-12-15 18:28:58,25.2919,60.643,72.21,54,2,6.38
515,Paris,FR,2021-12-15 18:28:59,48.8534,2.3488,48.9,90,90,1.01
516,Atar,MR,2021-12-15 18:29:00,20.5169,-13.0499,82.45,20,0,0.0
517,Kodama,JP,2021-12-15 18:29:00,36.1833,139.1333,44.58,57,0,4.0
518,Koygorodok,RU,2021-12-15 18:29:01,60.445,50.9968,16.52,96,100,5.19
519,Portland,US,2021-12-15 18:24:27,45.5234,-122.6762,40.53,93,90,3.0
520,Sorong,ID,2021-12-15 18:29:02,-0.8833,131.25,78.87,87,97,7.72
521,Sangueya,GN,2021-12-15 18:29:02,10.7,-14.3667,84.02,57,89,8.99
522,Esperance,AU,2021-12-15 18:29:03,-33.8667,121.9,57.04,86,1,10.96
523,Sharjah,AE,2021-12-15 18:29:03,25.3573,55.4033,75.18,61,0,2.3
524,Ulaangom,MN,2021-12-15 18:29:03,49.9811,92.0667,-10.12,77,73,5.46
525,Ust-Kuyga,RU,2021-12-15 18:29:04,70.0167,135.6,-25.13,95,99,3.62
526,Devils Lake,US,2021-12-15 18:29:05,48.1128,-98.8651,24.91,93,90,11.99
527,Pskov,RU,2021-12-15 18:29:05,57.8136,28.3496,35.51,93,90,11.18
528,Aasiaat,GL,2021-12-15 18:29:06,68.7098,-52.8699,4.6,99,100,3.33
529,Waipawa,NZ,2021-12-15 18:29:07,-41.4122,175.5153,56.44,93,63,1.77
530,Cayenne,GF,2021-12-15 18:29:07,4.9333,-52.3333,80.64,88,75,3.44
531,Altamira,BR,2021-12-15 18:29:07,-3.2033,-52.2064,84.29,74,75,8.05
532,Urambo,TZ,2021-12-15 18:29:08,-5.0667,32.05,68.4,79,98,3.83
533,Jurm,AF,2021-12-15 18:29:08,36.8648,70.8342,21.47,71,59,2.37
534,Skibbereen,IE,2021-12-15 18:29:09,51.55,-9.2667,51.6,97,24,7.4
535,Pangnirtung,CA,2021-12-15 18:29:10,66.1451,-65.7125,-21.96,92,27,4.52
536,Itaituba,BR,2021-12-15 18:27:33,-4.2761,-55.9836,87.96,66,40,4.61
537,Berlevag,NO,2021-12-15 18:29:11,70.8578,29.0864,28.2,81,96,12.24
538,Grindavik,IS,2021-12-15 18:29:11,63.8424,-22.4338,41.47,75,75,25.32
539,Willowmore,ZA,2021-12-15 18:29:12,-33.2926,23.4895,56.53,76,64,16.53
540,Dera Bugti,PK,2021-12-15 18:29:12,29.0307,69.151,50.81,18,0,7.05
541,Waqqas,JO,2021-12-15 18:29:12,32.5427,35.6053,61.32,71,27,2.26
542,Pierre,US,2021-12-15 18:29:13,44.3683,-100.351,47.32,62,1,1.01
543,Nuqui,CO,2021-12-15 18:29:15,5.7125,-77.2708,80.46,83,86,9.37
544,Chaoyang,CN,2021-12-15 18:29:15,41.5703,120.4586,28.15,52,4,5.12
545,Sorgun,TR,2021-12-15 18:29:17,39.8101,35.186,40.98,89,74,3.29
546,Touros,BR,2021-12-15 18:29:19,-5.1989,-35.4608,86.9,62,97,15.08
547,Teya,RU,2021-12-15 18:29:20,60.3778,92.6267,-2.92,91,100,9.01
548,Nyurba,RU,2021-12-15 18:29:20,63.2842,118.3319,-15.52,89,99,9.62
549,Talcahuano,CL,2021-12-15 18:29:21,-36.7167,-73.1167,61.07,70,16,11.36
550,Culfa,AZ,2021-12-15 18:29:22,38.9558,45.6308,30.07,41,0,1.68
551,Altea,ES,2021-12-15 18:29:22,38.5989,-0.0514,57.67,81,83,9.91
552,Xai-Xai,MZ,2021-12-15 18:29:23,-25.0519,33.6442,80.4,70,23,7.31
553,Chulman,RU,2021-12-15 18:29:24,56.8479,124.9104,-39.06,100,100,1.41
554,Aykhal,RU,2021-12-15 18:29:25,66.0,111.5,-20.22,99,58,9.37
555,Torres Novas,PT,2021-12-15 18:26:39,39.4811,-8.5395,57.33,54,34,5.32
556,Sestri Levante,IT,2021-12-15 18:29:27,44.2732,9.3968,52.81,81,70,5.01
557,Nuuk,GL,2021-12-15 18:29:29,64.1835,-51.7216,27.21,86,75,5.75
558,Alvand,IR,2021-12-15 18:29:29,36.3187,49.1678,33.89,64,92,6.17
559,Kidal,ML,2021-12-15 18:29:29,18.4411,1.4078,77.23,22,100,13.58
560,San Jose,US,2021-12-15 18:28:16,37.3394,-121.895,53.49,72,20,4.0
561,Panzhihua,CN,2021-12-15 18:29:30,26.5851,101.7128,49.62,73,1,1.03
562,Medicine Hat,CA,2021-12-15 18:25:54,50.0501,-110.6683,5.72,67,20,1.99
563,Gorin,RU,2021-12-15 18:29:31,51.1983,136.6669,-7.15,70,6,9.46
564,Cassilandia,BR,2021-12-15 18:29:31,-19.1133,-51.7342,76.75,87,100,3.0
565,Ambilobe,MG,2021-12-15 18:29:31,-13.2,49.05,75.69,80,50,3.33
566,Olavarria,AR,2021-12-15 18:29:32,-36.8927,-60.3225,74.01,59,28,1.28
567,Saint-Pierre,RE,2021-12-15 18:29:32,-21.3393,55.4781,76.68,76,20,11.5
568,Mushie,CD,2021-12-15 18:29:33,-3.0167,16.9,76.17,87,73,2.26
569,Taoudenni,ML,2021-12-15 18:29:33,22.6783,-3.9836,77.16,20,0,5.37
570,Kutum,SD,2021-12-15 18:29:34,14.2,24.6667,70.86,30,53,9.42
571,Helena,US,2021-12-15 18:29:34,46.5927,-112.0361,27.59,51,1,11.01
572,Moose Jaw,CA,2021-12-15 18:26:38,50.4001,-105.5344,6.3,72,75,23.02
573,Manono,CD,2021-12-15 18:29:35,-7.3,27.4167,72.82,89,100,2.51
574,Whitehorse,CA,2021-12-15 18:29:36,60.7161,-135.0538,-12.23,77,75,5.75
575,Vestmanna,FO,2021-12-15 18:29:36,62.1564,-7.1664,43.72,65,75,24.16
576,Sikar,IN,2021-12-15 18:29:37,27.6167,75.15,55.53,35,0,7.43
577,Pandan,PH,2021-12-15 18:29:37,14.0453,124.1694,78.66,88,100,19.69
578,Bocas Del Toro,PA,2021-12-15 18:29:39,9.3333,-82.25,80.89,71,27,7.18
